CODICE,DENOMINAZIONE,INDIRIZZO,COMUNE,COD_ISTAT,LON,LAT,LAT_LON,SR_GEO,QUOTA,OPERATORE,TIPO_IMPIANTO,STATO_IMPIANTO,FASE_RICHIESTA,TECNOLOGIE_UTILIZZATE
PR4171-A,SAN POLO ZI,"VIA PIZZOLESE C/O STABILIMENTO TECNOPALI,46/A",PARMA,034027,10.3613985,44.8708357,10.3613985 44.8708357,4326                            ,"32,1",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,LTE800 - LTE1500 - LTE1800 - LTE2100 - LTE2600 - UMTS900
PQ55,PR COCCONI EX PR91,"VIA CANTONI, 2/A",PARMA,034027,10.3534386187,44.8081876965,10.3534386187 44.8081876965,4326                            ,46,TIM,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1800 - LTE2100 - UMTS2100
PR45,PR CISA,"VIA CHIAVARI (VIGILI DEL FUOCO),16",PARMA,034027,10.3061016212,44.7865549632,10.3061016212 44.7865549632,4326                            ,66,TIM,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1500 - LTE1800 - LTE2100 - LTE2600 - UMTS2100
PQ5A,PR P.LE SANTA CROCE EX PR72,VIA PASINI N.36,PARMA,034027,10.3143757405,44.8079034736,10.3143757405 44.8079034736,4326                            ,"53,4",TIM,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS2100
MO3E,MO VILLANOVA EX MD19,"VIA VILLANOVA,353",MODENA,036023,10.91103333,44.68769722,10.91103333 44.68769722,4326                            ,"34,5",TIM,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900 - UMTS2100
PR1652-C,,"VIA P. TOGLIATTI, SNC",FIDENZA,034014,10.055891,44.855172,10.055891 44.855172,4326                            ,80,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - UMTS900
FE44012_005,BONDENO - SCHIAVONA,VIA RENO 10 C/O CAMPO SPORTIVO,BONDENO,038003,11.427167,44.881194,11.427167 44.881194,4326                            ,9,ILIAD,STAZIONE RADIO BASE,ATTIVO,ATTIVA,5G700 - LTE1800 - LTE2100 - LTE2600 - UMTS900
1117,BORETTO TRISTE,VIA TRIESTE,BORETTO,035005,10.547626,44.9060268,10.547626 44.9060268,4326                            ,,GO INTERNET,STAZIONE RADIO BASE,ATTIVO,ATTIVA,
PQ57,MOLINO NUOVO VF,VIA ARGINI PARMA 40/A,PARMA,034027,10.3320621764,44.7727915258,10.3320621764 44.7727915258,4326                            ,70,TIM,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS2100
PR4714-A,SAN PROSPERO,"VIA BIANCHI, 5",PARMA,034027,10.4065769,44.7791468,10.4065769 44.7791468,4326                            ,"48,2",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600
RA4880,SANT ALBERTO,"VIA GUERRINI, 202 - 204 - SANT ALBERTO",RAVENNA,039014,12.1607333333,44.5386361111,12.1607333333 44.5386361111,4326                            ,3,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900
RA1351,COSINA,VIA BIANZARDA - VIA EMILIA LEVANTE - COSINA - VILLANOVA DI FORLI' ,FAENZA,039010,11.9528,44.2641,11.9528 44.2641,4326                            ,27,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100
MO349,CASTELFRANCO 1,"VIA CASTIGLIONE, 225",CASTELFRANCO EMILIA,036006,11.035363,44.592357,11.035363 44.592357,4326                            ,42,WIND3,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,5G3700 - GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - LTE2600-TDD - UMTS900 - UMTS2100
MO4844-A,PIUMAZZO,C/O CIMITERO COMUNALE,CASTELFRANCO EMILIA,036006,11.0769497103,44.5487112005,11.0769497103 44.5487112005,4326                            ,55,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - UMTS900
RE0010W,,VIA CESARE PERVILLI,REGGIO NELL'EMILIA,035033,10.6476349,44.7392729,10.6476349 44.7392729,4326                            ,32,LINKEM,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,LTE3500-TDD
FE1E,MIRABELLO,VIA PROSPERI,MIRABELLO,038016,11.45676944,44.83031111,11.45676944 44.83031111,4326                            ,8,TIM,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1800 - UMTS900 - UMTS2100
BX71,MONTE CALVO,VIA DEI BOSCHI,OZZANO DELL'EMILIA,037046,11.43475451949321,44.39562825291514,11.43475451949321 44.39562825291514,4326                            ,173,TIM,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE1800 - UMTS2100
RA2242,CASTEL BOLOGNESE,"CORSO MAZZINI, 3 - CASTEL BOLOGNESE",CASTEL BOLOGNESE,039006,11.8021083333333,44.32025,11.8021083333333 44.32025,4326                            ,"39,7",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900
RA3069,FS - RUSSI NORD,PIAZZALE LANZONI,RUSSI,039016,12.0335722222222,44.3789777777778,12.0335722222222 44.3789777777778,4326                            ,11,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - UMTS900
RE2866-B,FS CADE',"VIA DON BRUNO PATTACINI, SNC",REGGIO NELL'EMILIA,035033,10.518805,44.743645,10.518805 44.743645,4326                            ,44,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - UMTS900
PC046 NUOVO,BESURICA,"STRADA MALCHIODA, SNC",PIACENZA,033032,9.666222,45.038389,9.666222 45.038389,4326                            ,62,WIND3,STAZIONE RADIO BASE,ATTIVO,ATTIVA,5G3700 - GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - LTE2600-TDD - UMTS900 - UMTS2100
2 BO 0831 A,SSI VIA TOSCANA,VIA CILEA 8,BOLOGNA,037006,11.3722527754793,44.46942349130585,11.3722527754793 44.46942349130585,4326                            ,"84,9",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS2100
RE006,P.ZZA DUCA D�. AOSTA,"VIA MAZZINI, 6",REGGIO NELL'EMILIA,035033,10.627178,44.700928,10.627178 44.700928,4326                            ,54,WIND3,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,5G3700 - GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - LTE2600-TDD - UMTS900 - UMTS2100
PQ4A,PR VICOFERTILE VF,STRADA BERGONZI 54 LOC. VICOFERTILE,PARMA,034027,10.2593797,44.7804947,10.2593797 44.7804947,4326                            ,78,TIM,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1500 - LTE1800 - LTE2100 - LTE2600 - UMTS900 - UMTS2100
FO22,RN TORRE PEDRERA,"VIA LARGO RODOLFO, 11",RIMINI,099014,12.5176656,44.1007536,12.5176656 44.1007536,4326                            ,"1,9",TIM,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900 - UMTS2100
FE44042_003,RENAZZO,VIA A. VESPUCCI C/O PARCHEGGIO VILLA DI PROPRIETA' ,CENTO,038004,11.290783,44.760025,11.290783 44.760025,4326                            ,12,ILIAD,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,LTE1800 - LTE2100 - LTE2600 - UMTS900
FO2264-A,FORLI' NORD,"VIA GALVANI, 19",FORLI' ,040012,12.07661,44.229091,12.07661 44.229091,4326                            ,"21,4",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,5G3700 - GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900
2BO1552A,VERGATO,STRADA PROVINCIALE PER CEREGLIO,VERGATO,037059,11.10362835074889,44.29134999610203,11.10362835074889 44.29134999610203,4326                            ,"366,6",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - GSM1800 - LTE800 - LTE1800 - LTE2100 - UMTS900
FE44021_002,CAPRILE,VIE BASSE,CODIGORO,038005,12.152689,44.858796,12.152689 44.858796,4326                            ,"-0,4",ILIAD,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,5G700 - LTE1800 - LTE2100 - LTE2600 - UMTS900
BO2592,STAZIONE FFSS,VIA DE' MARIA 1E,BOLOGNA,037006,11.34316397741601,44.50795094078081,11.34316397741601 44.50795094078081,4326                            ,"41,8",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,5G3700 - GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900 - UMTS2100
FE46630-A,FE PORTA MARE TIM,VIA DEI CALZOLAI 4,FERRARA,038008,11.63990833,44.84567222,11.63990833 44.84567222,4326                            ,"4,5",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1800 - LTE2100 - UMTS2100
BXA7,CASTEL D'AIANO LEPIDA,"VIA LUSIGNANO, SNC",CASTEL D'AIANO,037013,11.01855555,44.29105555,11.01855555 44.29105555,4326                            ,740,TIM,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1500 - LTE1800 - LTE2100 - UMTS2100
MO040,FORMIGINE,VIA QUATTROPASSI,FORMIGINE,036015,10.844632,44.559077,10.844632 44.559077,4326                            ,95,WIND3,STAZIONE RADIO BASE,NON ATTIVO,CONCLUSA,5G3700 - GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - LTE2600-TDD - UMTS900 - UMTS2100
MO41123_010,VIA DELLE SUORE,VIA PARENTI C/O ENEL,MODENA,036023,10.921207,44.660595,10.921207 44.660595,4326                            ,36,ILIAD,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,5G700 - LTE1800 - LTE2100 - LTE2600 - UMTS900
FCU1988,FO-GORIZIA ,VIA MONTE PASUBIO C/O SITO TIM,FORLI' ,040012,12.039265,44.234278,12.039265 44.234278,4326                            ,27,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600
MO4850-A,MONTE CIMONE,STRADA COMUNALE DEI MONTI - PASSO DEL LUPO,SESTOLA,036043,10.7211700821,44.2142374735,10.7211700821 44.2142374735,4326                            ,1600,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,CONCLUSA,GSM900 - LTE800 - LTE1800 - LTE2100
PR4115-A,BENEDETTA EST,"LARGO CACCIARI OMBRETTA, SNC � C/O ROTONDA STRADALE",PARMA,034027,10.3597105,44.8072188,10.3597105 44.8072188,4326                            ,47,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,LTE800 - LTE1500 - LTE1800 - LTE2100 - LTE2600 - UMTS2100
RE0047A,CAVRIAGO,"STRADA PROVINCIALE 28 REGGIO EMILIA - MONTECCHIO, C/O PARCO RIOVALLE",CAVRIAGO,035017,10.5315561755,44.6875597138,10.5315561755 44.6875597138,4326                            ,"84,8",FASTWEBAIR,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,5G26000
FC4B,RUBICONE SSI EX FLC8,VIA FABERIO,SAVIGNANO SUL RUBICONE,040045,12.4126527777778,44.0981944444444,12.4126527777778 44.0981944444444,4326                            ,23,TIM,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - UMTS900 - UMTS2100
2RN-0358,RIMEMBRANZE SSI,"VIA RIMEMBRANZE, 77",RIMINI,099014,12.5991458,44.0462997,12.5991458 44.0462997,4326                            ,3,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,LTE1800 - LTE2100 - LTE2600
FC73,RN TORRE PEDRERA VF,"VIA SIRTE, 3",RIMINI,099014,12.5096244,44.1089391,12.5096244 44.1089391,4326                            ,"2,1",TIM,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600
RE0275-C,TERRACHINI,VIA TIEN AN MEN > VIA HIROSHIMA,REGGIO NELL'EMILIA,035033,10.6082359,44.7114881,10.6082359 44.7114881,4326                            ,48,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900 - UMTS2100
RA4862,PORTO FUORI,VIA DEL GRANO - PORTO FUORI,RAVENNA,039014,12.2503166666667,44.4018138888889,12.2503166666667 44.4018138888889,4326                            ,1,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900 - UMTS2100
RE98,RE VIA EDISON,VIA MONTI URALI,REGGIO NELL'EMILIA,035033,10.6683925,44.6830387,10.6683925 44.6830387,4326                            ,"50,9",TIM,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS2100
MO056,BOMPORTO,VIA VERDI (LAGHETTI ELENA),BOMPORTO,036002,11.036513,44.726475,11.036513 44.726475,4326                            ,24,WIND3,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,5G3700 - GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - LTE2600-TDD - UMTS900 - UMTS2100
2RN-5021,RIVABELLA,"VIA ZAVAGLI, 77- HOTEL MARSELLI",RIMINI,099014,12.5621098,44.072421,12.5621098 44.072421,4326                            ,"2,4",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600
2RN-2275,ZONA INDUSTRIALE,"VIA SASSONIA, 2 - VIA PORTOGALLO, 24",RIMINI,099014,12.5370365,44.0634402,12.5370365 44.0634402,4326                            ,10,VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,5G3700 - GSM900 - LTE800 - LTE1500 - LTE1800 - LTE2100 - LTE2600 - UMTS900 - UMTS2100
BO40131_003,SOTTOPASSO ZANARDI,ZANARDI 35/2,BOLOGNA,037006,11.328754976149733,44.51090032987368,11.328754976149733 44.51090032987368,4326                            ,"39,7",ILIAD,STAZIONE RADIO BASE,NON ATTIVO,ATTIVABILE,5G700 - 5G3700 - LTE1800 - LTE2100 - LTE2600 - UMTS900
2RN-5008,RIMINI TOSCANELLI,"VIA PODGORA, 2 - RIVABELLA",RIMINI,099014,12.5568849,44.0766334,12.5568849 44.0766334,4326                            ,"1,9",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,LTE800 - LTE1500 - LTE1800 - LTE2100 - LTE2600 - UMTS2100
PC29011_003,BORGONOVO VIA MOTTAZIANA,VIA MOTTAZIANA 38,BORGONOVO VAL TIDONE,033006,9.454434,45.01721,9.454434 45.01721,4326                            ,"106,4",ILIAD,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,5G700 - LTE1800 - LTE2100 - LTE2600 - UMTS900
RA1827,RAVENNA INDUSTRIALE,VIA GUIDO ROSSA - BASSETTE,RAVENNA,039014,12.2153444444444,44.4511055555556,12.2153444444444 44.4511055555556,4326                            ,"0,7",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,5G3700 - GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900 - UMTS2100
RA4863-A,RA - RAVENNA SUD,"VIA FUSCONI, 24/E ",RAVENNA,039014,12.2052473,44.410002,12.2052473 44.410002,4326                            ,"2,5",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900
RA48015_012,CERVIA,VIA NICOLO' MACHIAVELLI,CERVIA,039007,12.3432222222,44.2625694444,12.3432222222 44.2625694444,4326                            ,"0,6",ILIAD,STAZIONE RADIO BASE,ATTIVO,ATTIVA,
2 BO 1533 A,VIA MENTANA,VIA MENTANA  (C/O CENTRALE ENEL) 4,BOLOGNA,037006,11.34690685394667,44.4977936945275,11.34690685394667 44.4977936945275,4326                            ,"53,5",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,5G3700 - GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600
2 BO 2586 B,TOGLIATTI,VIALE TOGLIATTI - ROTONDA ROMAGNOLI,BOLOGNA,037006,11.30351102792914,44.50120521201126,11.30351102792914 44.50120521201126,4326                            ,"46,8",VODAFONE,STAZIONE RADIO BASE,NON ATTIVO,IN CORSO,5G3700 - GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900
MO41012_012,BUDRIONE A22,VIA PALAZZO BANCA,CARPI,036005,10.846519,44.819269,10.846519 44.819269,4326                            ,"21,6",ILIAD,STAZIONE RADIO BASE,ATTIVO,ATTIVA,
BO39U,BO FIERA 2,PIAZZA COSTITUZIONE (PALAZZO DEI CONGRESSI) 6,BOLOGNA,037006,11.36335718253652,44.51187134892141,11.36335718253652 44.51187134892141,4326                            ,"40,7",TIM,STAZIONE RADIO BASE,ATTIVO,ATTIVA,NON SPECIFICATO
BX39,BO DONIZETTI,VIA CILEA 8,BOLOGNA,037006,11.3722527754793,44.46942349130585,11.3722527754793 44.46942349130585,4326                            ,"84,9",TIM,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM1800 - LTE1800 - LTE2600 - UMTS2100
BO6268A,UGO BASSI,VIA BATTISTI 2,BOLOGNA,037006,11.33903339084142,44.49506924648805,11.33903339084142 44.49506924648805,4326                            ,"58,5",VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,LTE1800 - LTE2100 - LTE2600 - UMTS2100
BB16,BO VIA VITTORIO BIGARI,VIA FERRARESE 69,BOLOGNA,037006,11.34981205446673,44.51130874721041,11.34981205446673 44.51130874721041,4326                            ,"41,4",TIM,STAZIONE RADIO BASE,ATTIVO,ATTIVA,LTE1800 - LTE2600 - UMTS2100
2 BO 1568 A,SABOTINO,VIA SABOTINO 22,BOLOGNA,037006,11.3212029017260633333333333333333333333,44.49699660045632,11.3212029017260633333333333333333333333 44.49699660045632,4326                            ,53,VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM900 - LTE1800 - LTE2100 - LTE2600 - NON SPECIFICATO - UMTS900 - UMTS2100
2 BO 2582,EMILIA LEVANTE,VIA EMILIA LEVANTE 137,BOLOGNA,037006,11.38500327811964,44.47909332633945,11.38500327811964 44.47909332633945,4326                            ,"62,4",VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,NON SPECIFICATO
BO2605A,BO S. STEFANO,VIA SANTO STEFANO 30,BOLOGNA,037006,11.34906008083496,44.49133747187204,11.34906008083496 44.49133747187204,4326                            ,"60,6",VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM900 - GSM1800 - UMTS2100
BO604,FONTANELICE-B.GO TOSSIGNANO,VIA RAGGI/VIA SIEPI SAN GIOVANNI,BORGO TOSSIGNANO,037007,11.57373097290551,44.2623337878608,11.57373097290551 44.2623337878608,4326                            ,242,WIND3,STAZIONE RADIO BASE,NON ATTIVO,CONCLUSA,GSM900 - LTE800 - LTE1800 - LTE2100 - LTE2600 - UMTS900 - UMTS2100
2 BO 2602,CASTELMERLO,VIA BENTIVOGLI 17/19,BOLOGNA,037006,11.36486958869108,44.49361229948687,11.36486958869108 44.49361229948687,4326                            ,50,VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM900 - GSM1800 - LTE1800 - LTE2100 - UMTS2100
2BO2569 B,BLU-ALBOLAND,VIA GIORGIO VASARI 34,BOLOGNA,037006,11.35227761047508,44.51851092658556,11.35227761047508 44.51851092658556,4326                            ,"37,5",VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM1800 - LTE800 - LTE1800 - UMTS2100
BB03,BO PORTA SANTO,VIALE GIOSUE CARDUCCI 52,BOLOGNA,037006,11.3574269109748933333333333333333333333,44.4848307633524066666666666666666666667,11.3574269109748933333333333333333333333 44.4848307633524066666666666666666666667,4326                            ,"65,3",TIM,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM1800 - LTE1800 - UMTS2100
BO753,RACCORDO BORGO PANIGALE,VIA DEL VIVAIO,BOLOGNA,037006,11.24858306474533,44.53097136466886,11.24858306474533 44.53097136466886,4326                            ,41,WIND3,STAZIONE RADIO BASE,NON ATTIVO,CONCLUSA,LTE800 - LTE1800 - LTE2100 - UMTS900 - UMTS2100
BO40128_007,CORTICELLA FS,VIA DI CORTICELLA 309,BOLOGNA,037006,11.35484366802589,44.55109734181549,11.35484366802589 44.55109734181549,4326                            ,"25,6",ILIAD,STAZIONE RADIO BASE,ATTIVO,ATTIVA,LTE1800 - LTE2600 - UMTS900 - UMTS2100
BO40128_002,BOLOGNA FIERE EST,VIALE EUROPA 5,BOLOGNA,037006,11.37316159036921,44.51171515324051,11.37316159036921 44.51171515324051,4326                            ,41,ILIAD,STAZIONE RADIO BASE,ATTIVO,ATTIVA,LTE1800 - LTE2600 - UMTS900 - UMTS2100
BO40122_001,VIA RIVA DI RENO,VIA LAME 55,BOLOGNA,037006,11.3355881893,44.4988664205,11.3355881893 44.4988664205,4326                            ,"49,6",ILIAD,STAZIONE RADIO BASE,ATTIVO,ATTIVA,LTE1800 - LTE2600 - UMTS900 - UMTS2100
BON 006,BO RAVONE,VIA DEL CHIU C/O OFFICINA GRANDI RIPARAZIONI DELLE FF.SS.,BOLOGNA,037006,11.31910495185972,44.50798761851898,11.31910495185972 44.50798761851898,4326                            ,0,RFI,STAZIONE RADIO BASE,ATTIVO,ATTIVA,NON SPECIFICATO
BO1502,PIAZZA MAGGIORE,GALLERIA DEL LEONE 2,BOLOGNA,037006,11.3461914338900866666666666666666666667,44.49396859986031,11.3461914338900866666666666666666666667 44.49396859986031,4326                            ,"59,0333333333333",VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM900 - LTE800 - LTE1800 - LTE2100 - UMTS2100
2BO1426A,A13 BENTIVOGLIO SUD,C/O CASELLO INTERPORTO KM 7+950,BENTIVOGLIO,037005,11.4017046507,44.5901760826,11.4017046507 44.5901760826,4326                            ,23,VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM900 - LTE1800 - UMTS900 - UMTS2100
XB001,GALLERIA BANZOLE,AUTOSTRADA A1 - GALLERIA BANZOLE NORD,SAN BENEDETTO VAL DI SAMBRO,037051,11.20531536603045,44.20322664725653,11.20531536603045 44.20322664725653,4326                            ,"512,2",WIND3,MICROCELLA,NON ATTIVO,CONCLUSA,GSM1800 - LTE1800 - UMTS2100
2BO4549A,SALA BOLOGNESE,"LOCALITA' PADULLE VIA GRAMSCI, 5/A  C/O OASI ECOLOGICA 5/A",SALA BOLOGNESE,037050,11.2647288135369,44.6214655994602,11.2647288135369 44.6214655994602,4326                            ,22,VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,NON SPECIFICATO
BO53,TASSINARO,STRADA VICINALE DI TASSINARO,MARZABOTTO,037036,11.27261115726386,44.33325357241648,11.27261115726386 44.33325357241648,4326                            ,225,TIM,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM900 - GSM1800 - LTE800 - LTE1800 - UMTS900 - UMTS2100
BO61,CASTEL DI CASIO,STRADA VICINALE DELLA SERRA,CASTEL DI CASIO,037015,11.01463026217231,44.16746842728045,11.01463026217231 44.16746842728045,4326                            ,865,TIM,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM900 - LTE800 - LTE1800 - UMTS2100
5640,CRESPELLANO,VIA BARGELLINA 7 7,VALSAMOGGIA,037061,11.13368539942476,44.51922343855336,11.13368539942476 44.51922343855336,4326                            ,"61,5",ILIAD,STAZIONE RADIO BASE,ATTIVO,ATTIVA,LTE1800 - LTE2600 - UMTS900 - UMTS2100
BO136,S.ANTONIO,VIA BASSA LOCALITA' SANT'ANTONIO 145,MEDICINA,037037,11.7263023571413,44.56007641261606,11.7263023571413 44.56007641261606,4326                            ,"7,5",WIND3,STAZIONE RADIO BASE,NON ATTIVO,CONCLUSA,GSM900 - LTE800 - LTE1800 - LTE2100 - UMTS900 - UMTS2100
BO078,RONCOBILACCIO,VIA BOCCA DI RIO 13,CASTIGLIONE DEI PEPOLI,037022,11.21543884226833,44.11130011978191,11.21543884226833 44.11130011978191,4326                            ,883,WIND3,STAZIONE RADIO BASE,NON ATTIVO,CONCLUSA,GSM900 - LTE800 - LTE1800 - LTE2100 - UMTS900 - UMTS2100
2BO0079A,CROCE,VIA CANONICA 56 56,CASALECCHIO DI RENO,037011,11.2882163797759666666666666666666666667,44.48724656681562,11.2882163797759666666666666666666666667 44.48724656681562,4326                            ,59,VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,NON SPECIFICATO
BB61,BOTTEGHINO DI ZOCCA,VIA CAURINZANO - MONTE BRINELLO 7,PIANORO,037047,11.39560056491354,44.38871827799695,11.39560056491354 44.38871827799695,4326                            ,269,TIM,STAZIONE RADIO BASE,ATTIVO,ATTIVA,NON SPECIFICATO
2 BO1559 B,PIANORO,VIA DELLA COLLINA - LOCALITA' FORNACETTA 3,PIANORO,037047,11.35484659673529,44.39606361607824,11.35484659673529 44.39606361607824,4326                            ,264,VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM900 - GSM1800 - LTE800 - LTE1800 - LTE2100 - UMTS900 - UMTS2100
BO40012_002,TAVERNELLE,VIA VERDE C/O PARCHEGGIO COMUNALE,SALA BOLOGNESE,037050,11.24342016910835,44.57998108685751,11.24342016910835 44.57998108685751,4326                            ,27,ILIAD,STAZIONE RADIO BASE,ATTIVO,ATTIVA,LTE1800 - LTE2600 - UMTS900 - UMTS2100
2BO1572A,PIEVE DI CENTO,VIA GALILEO GALILEI,PIEVE DI CENTO,037048,11.30510141129041,44.70471993043865,11.30510141129041 44.70471993043865,4326                            ,16,VODAFONE,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM900 - GSM1800 - LTE800 - LTE1800 - UMTS2100
BX96,BO VIA PAOLO FABBRI,VIA DELLA TORRETTA,BOLOGNA,037006,11.36584127389278,44.49982669410395,11.36584127389278 44.49982669410395,4326                            ,"47,5",TIM,STAZIONE RADIO BASE,NON ATTIVO,CONCLUSA,GSM900 - LTE1800 - LTE2600 - UMTS2100
BX11,CASALECCHIO MERIDIANA,VIA GUIDO ROSSA,CASALECCHIO DI RENO,037011,11.26519046218069,44.48853352839331,11.26519046218069 44.48853352839331,4326                            ,57,TIM,STAZIONE RADIO BASE,ATTIVO,ATTIVA,GSM900 - LTE800 - LTE1800 - LTE2600 - UMTS900 - UMTS2100
